trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
"424","10:22:00","10:22:00","70112","11","San Jose Diridon","0","0","32977.87771354",1
"424","10:26:00","10:26:00","70122","12","San Jose Diridon","0","0","35672.88249497",1
"424","10:29:00","10:29:00","70132","13","San Jose Diridon","0","0","37663.76003304",1
"424","10:34:00","10:34:00","70142","14","San Jose Diridon","0","0","41156.37815471",1
"424","10:39:00","10:39:00","70152","15","San Jose Diridon","0","0","45007.32916855",1
"424","10:42:00","10:42:00","70162","16","San Jose Diridon","0","0","46761.42143814",1
"424","10:46:00","10:46:00","70172","17","San Jose Diridon","0","0","48771.61715206",1
"424","10:50:00","10:50:00","70192","18","San Jose Diridon","0","0","51319.88705683",1
"424","10:54:00","10:54:00","70202","19","San Jose Diridon","0","0","55259.57216779",1
"424","10:59:00","10:59:00","70212","20","San Jose Diridon","0","0","58367.98644315",1
"424","11:04:00","11:04:00","70222","21","San Jose Diridon","0","0","62680.50386330",1
"424","11:08:00","11:08:00","70232","22","San Jose Diridon","0","0","65870.44763674",1
"424","11:14:00","11:14:00","70242","23","San Jose Diridon","0","0","71760.12776823",1
"424","11:22:00","11:22:00","70262","24","San Jose Diridon","0","0","75885.41557321",1
"424H","9:37:00","9:37:00","70012","1","San Jose Diridon","0","0","0.00000000",1
"424H","9:41:00","9:41:00","70022","2","San Jose Diridon","0","0","2521.94934933",1
"424H","9:48:00","9:48:00","70032","3","San Jose Diridon","0","0","8397.84794911",1
"424H","9:54:00","9:54:00","70042","4","San Jose Diridon","0","0","15088.00922773",1
"424H","10:00:00","10:00:00","70052","5","San Jose Diridon","0","0","18052.86281224",1
"424H","10:04:00","10:04:00","70062","6","San Jose Diridon","0","0","22207.65488136",1
"424H","10:08:00","10:08:00","70072","7","San Jose Diridon","0","0","24756.82685364",1
"424H","10:11:00","10:11:00","70082","8","San Jose Diridon","0","0","26517.34540409",1
"424H","10:15:00","10:15:00","70092","9","San Jose Diridon","0","0","28824.02116118",1
"424H","10:18:00","10:18:00","70102","10","San Jose Diridon","0","0","30973.01328624",1
"424H","10:22:00","10:22:00","70112","11","San Jose Diridon","0","0","32977.87771354",1
"424H","10:26:00","10:26:00","70122","12","San Jose Diridon","0","0","35672.88249497",1
"424H","10:29:00","10:29:00","70132","13","San Jose Diridon","0","0","37663.76003304",1
"424H","10:34:00","10:34:00","70142","14","San Jose Diridon","0","0","41156.37815471",1
"424H","10:39:00","10:39:00","70152","15","San Jose Diridon","0","0","45007.32916855",1
"424H","10:42:00","10:42:00","70162","16","San Jose Diridon","0","0","46761.42143814",1
"424H","10:46:00","10:46:00","70172","17","San Jose Diridon","0","0","48771.61715206",1
"424H","10:50:00","10:50:00","70192","18","San Jose Diridon","0","0","51319.88705683",1
"424H","10:54:00","10:54:00","70202","19","San Jose Diridon","0","0","55259.57216779",1
"424H","10:59:00","10:59:00","70212","20","San Jose Diridon","0","0","58367.98644315",1
"424H","11:04:00","11:04:00","70222","21","San Jose Diridon","0","0","62680.50386330",1
"424H","11:08:00","11:08:00","70232","22","San Jose Diridon","0","0","65870.44763674",1
"424H","11:14:00","11:14:00","70242","23","San Jose Diridon","0","0","71760.12776823",1
"424H","11:22:00","11:22:00","70262","24","San Jose Diridon","0","0","75885.41557321",1
"426H","11:07:00","11:07:00","70012","1","San Jose Diridon","0","0","0.00000000",1
"426H","11:11:00","11:11:00","70022","2","San Jose Diridon","0","0","2521.94934933",1
"426H","11:18:00","11:18:00","70032","3","San Jose Diridon","0","0","8397.84794911",1
"426H","11:24:00","11:24:00","70042","4","San Jose Diridon","0","0","15088.00922773",1
"426H","11:30:00","11:30:00","70052","5","San Jose Diridon","0","0","18052.86281224",1
"426H","11:34:00","11:34:00","70062","6","San Jose Diridon","0","0","22207.65488136",1
"426H","11:38:00","11:38:00","70072","7","San Jose Diridon","0","0","24756.82685364",1
"426H","11:41:00","11:41:00","70082","8","San Jose Diridon","0","0","26517.34540409",1
"426H","11:45:00","11:45:00","70092","9","San Jose Diridon","0","0","28824.02116118",1
"426H","11:48:00","11:48:00","70102","10","San Jose Diridon","0","0","30973.01328624",1
"426H","11:52:00","11:52:00","70112","11","San Jose Diridon","0","0","32977.87771354",1
"426H","11:56:00","11:56:00","70122","12","San Jose Diridon","0","0","35672.88249497",1
"426H","11:59:00","11:59:00","70132","13","San Jose Diridon","0","0","37663.76003304",1
"426H","12:04:00","12:04:00","70142","14","San Jose Diridon","0","0","41156.37815471",1
"426H","12:09:00","12:09:00","70152","15","San Jose Diridon","0","0","45007.32916855",1
"426H","12:12:00","12:12:00","70162","16","San Jose Diridon","0","0","46761.42143814",1
"426H","12:16:00","12:16:00","70172","17","San Jose Diridon","0","0","48771.61715206",1
"426H","12:20:00","12:20:00","70192","18","San Jose Diridon","0","0","51319.88705683",1
"426H","12:24:00","12:24:00","70202","19","San Jose Diridon","0","0","55259.57216779",1
"426H","12:29:00","12:29:00","70212","20","San Jose Diridon","0","0","58367.98644315",1
"426H","12:34:00","12:34:00","70222","21","San Jose Diridon","0","0","62680.50386330",1
"426H","12:38:00","12:38:00","70232","22","San Jose Diridon","0","0","65870.44763674",1
"426H","12:44:00","12:44:00","70242","23","San Jose Diridon","0","0","71760.12776823",1
"426H","12:52:00","12:52:00","70262","24","San Jose Diridon","0","0","75885.41557321",1
"426","11:07:00","11:07:00","70012","1","San Jose Diridon","0","0","0.00000000",1
"426","11:11:00","11:11:00","70022","2","San Jose Diridon","0","0","2521.94934933",1
"426","11:18:00","11:18:00","70032","3","San Jose Diridon","0","0","8397.84794911",1
"426","11:24:00","11:24:00","70042","4","San Jose Diridon","0","0","15088.00922773",1
"426","11:30:00","11:30:00","70052","5","San Jose Diridon","0","0","18052.86281224",1
"426","11:34:00","11:34:00","70062","6","San Jose Diridon","0","0","22207.65488136",1
"426","11:38:00","11:38:00","70072","7","San Jose Diridon","0","0","24756.82685364",1
"426","11:41:00","11:41:00","70082","8","San Jose Diridon","0","0","26517.34540409",1
"426","11:45:00","11:45:00","70092","9","San Jose Diridon","0","0","28824.02116118",1
"426","11:48:00","11:48:00","70102","10","San Jose Diridon","0","0","30973.01328624",1
"426","11:52:00","11:52:00","70112","11","San Jose Diridon","0","0","32977.87771354",1
"426","11:56:00","11:56:00","70122","12","San Jose Diridon","0","0","35672.88249497",1
"426","11:59:00","11:59:00","70132","13","San Jose Diridon","0","0","37663.76003304",1
"426","12:04:00","12:04:00","70142","14","San Jose Diridon","0","0","41156.37815471",1
"426","12:09:00","12:09:00","70152","15","San Jose Diridon","0","0","45007.32916855",1
"426","12:12:00","12:12:00","70162","16","San Jose Diridon","0","0","46761.42143814",1
"426","12:16:00","12:16:00","70172","17","San Jose Diridon","0","0","48771.61715206",1
"426","12:20:00","12:20:00","70192","18","San Jose Diridon","0","0","51319.88705683",1
"426","12:24:00","12:24:00","70202","19","San Jose Diridon","0","0","55259.57216779",1
"426","12:29:00","12:29:00","70212","20","San Jose Diridon","0","0","58367.98644315",1
"426","12:34:00","12:34:00","70222","21","San Jose Diridon","0","0","62680.50386330",1
"426","12:38:00","12:38:00","70232","22","San Jose Diridon","0","0","65870.44763674",1
"426","12:44:00","12:44:00","70242","23","San Jose Diridon","0","0","71760.12776823",1
"426","12:52:00","12:52:00","70262","24","San Jose Diridon","0","0","75885.41557321",1
"428","12:37:00","12:37:00","70012","1","San Jose Diridon","0","0","0.00000000",1
"428","12:41:00","12:41:00","70022","2","San Jose Diridon","0","0","2521.94934933",1
"428","12:48:00","12:48:00","70032","3","San Jose Diridon","0","0","8397.84794911",1
"428","12:54:00","12:54:00","70042","4","San Jose Diridon","0","0","15088.00922773",1
"428","13:00:00","13:00:00","70052","5","San Jose Diridon","0","0","18052.86281224",1
"428","13:04:00","13:04:00","70062","6","San Jose Diridon","0","0","22207.65488136",1
"428","13:08:00","13:08:00","70072","7","San Jose Diridon","0","0","24756.82685364",1
"428","13:11:00","13:11:00","70082","8","San Jose Diridon","0","0","26517.34540409",1
"428","13:15:00","13:15:00","70092","9","San Jose Diridon","0","0","28824.02116118",1
"428","13:18:00","13:18:00","70102","10","San Jose Diridon","0","0","30973.01328624",1
"428","13:22:00","13:22:00","70112","11","San Jose Diridon","0","0","32977.87771354",1
"428","13:26:00","13:26:00","70122","12","San Jose Diridon","0","0","35672.88249497",1
"428","13:29:00","13:29:00","70132","13","San Jose Diridon","0","0","37663.76003304",1
"428","13:34:00","13:34:00","70142","14","San Jose Diridon","0","0","41156.37815471",1
"428","13:39:00","13:39:00","70152","15","San Jose Diridon","0","0","45007.32916855",1
"428","13:42:00","13:42:00","70162","16","San Jose Diridon","0","0","46761.42143814",1
"428","13:46:00","13:46:00","70172","17","San Jose Diridon","0","0","48771.61715206",1
"428","13:50:00","13:50:00","70192","18","San Jose Diridon","0","0","51319.88705683",1
"428","13:54:00","13:54:00","70202","19","San Jose Diridon","0","0","55259.57216779",1
"428","13:59:00","13:59:00","70212","20","San Jose Diridon","0","0","58367.98644315",1
"428","14:04:00","14:04:00","70222","21","San Jose Diridon","0","0","62680.50386330",1
"428","14:08:00","14:08:00","70232","22","San Jose Diridon","0","0","65870.44763674",1
"428","14:14:00","14:14:00","70242","23","San Jose Diridon","0","0","71760.12776823",1
"428","14:22:00","14:22:00","70262","24","San Jose Diridon","0","0","75885.41557321",1
"428H","12:37:00","12:37:00","70012","1","San Jose Diridon","0","0","0.00000000",1
"428H","12:41:00","12:41:00","70022","2","San Jose Diridon","0","0","2521.94934933",1
"428H","12:48:00","12:48:00","70032","3","San Jose Diridon","0","0","8397.84794911",1
"428H","12:54:00","12:54:00","70042","4","San Jose Diridon","0","0","15088.00922773",1
"428H","13:00:00","13:00:00","70052","5","San Jose Diridon","0","0","18052.86281224",1
"428H","13:04:00","13:04:00","70062","6","San Jose Diridon","0","0","22207.65488136",1
"428H","13:08:00","13:08:00","70072","7","San Jose Diridon","0","0","24756.82685364",1
"428H","13:11:00","13:11:00","70082","8","San Jose Diridon","0","0","26517.34540409",1
"428H","13:15:00","13:15:00","70092","9","San Jose Diridon","0","0","28824.02116118",1
"428H","13:18:00","13:18:00","70102","10","San Jose Diridon","0","0","30973.01328624",1
"428H","13:22:00","13:22:00","70112","11","San Jose Diridon","0","0","32977.87771354",1
"428H","13:26:00","13:26:00","70122","12","San Jose Diridon","0","0","35672.88249497",1
"428H","13:29:00","13:29:00","70132","13","San Jose Diridon","0","0","37663.76003304",1
"428H","13:34:00","13:34:00","70142","14","San Jose Diridon","0","0","41156.37815471",1
"428H","13:39:00","13:39:00","70152","15","San Jose Diridon","0","0","45007.32916855",1
"428H","13:42:00","13:42:00","70162","16","San Jose Diridon","0","0","46761.42143814",1
"428H","13:46:00","13:46:00","70172","17","San Jose Diridon","0","0","48771.61715206",1
"428H","13:50:00","13:50:00","70192","18","San Jose Diridon","0","0","51319.88705683",1
"428H","13:54:00","13:54:00","70202","19","San Jose Diridon","0","0","55259.57216779",1
"428H","13:59:00","13:59:00","70212","20","San Jose Diridon","0","0","58367.98644315",1
"428H","14:04:00","14:04:00","70222","21","San Jose Diridon","0","0","62680.50386330",1
"428H","14:08:00","14:08:00","70232","22","San Jose Diridon","0","0","65870.44763674",1
"428H","14:14:00","14:14:00","70242","23","San Jose Diridon","0","0","71760.12776823",1
"428H","14:22:00","14:22:00","70262","24","San Jose Diridon","0","0","75885.41557321",1
"430H","14:07:00","14:07:00","70012","1","San Jose Diridon","0","0","0.00000000",1
"430H","14:11:00","14:11:00","70022","2","San Jose Diridon","0","0","2521.94934933",1
"430H","14:18:00","14:18:00","70032","3","San Jose Diridon","0","0","8397.84794911",1
"430H","14:24:00","14:24:00","70042","4","San Jose Diridon","0","0","15088.00922773",1
"430H","14:30:00","14:30:00","70052","5","San Jose Diridon","0","0","18052.86281224",1
"430H","14:34:00","14:34:00","70062","6","San Jose Diridon","0","0","22207.65488136",1
"430H","14:38:00","14:38:00","70072","7","San Jose Diridon","0","0","24756.82685364",1
"430H","14:41:00","14:41:00","70082","8","San Jose Diridon","0","0","26517.34540409",1
"430H","14:45:00","14:45:00","70092","9","San Jose Diridon","0","0","28824.02116118",1
"430H","14:48:00","14:48:00","70102","10","San Jose Diridon","0","0","30973.01328624",1
"430H","14:52:00","14:52:00","70112","11","San Jose Diridon","0","0","32977.87771354",1
"430H","14:56:00","14:56:00","70122","12","San Jose Diridon","0","0","35672.88249497",1
"430H","14:59:00","14:59:00","70132","13","San Jose Diridon","0","0","37663.76003304",1
"430H","15:04:00","15:04:00","70142","14","San Jose Diridon","0","0","41156.37815471",1
"430H","15:09:00","15:09:00","70152","15","San Jose Diridon","0","0","45007.32916855",1
"430H","15:12:00","15:12:00","70162","16","San Jose Diridon","0","0","46761.42143814",1
"430H","15:16:00","15:16:00","70172","17","San Jose Diridon","0","0","48771.61715206",1
"430H","15:20:00","15:20:00","70192","18","San Jose Diridon","0","0","51319.88705683",1
"430H","15:24:00","15:24:00","70202","19","San Jose Diridon","0","0","55259.57216779",1
"430H","15:29:00","15:29:00","70212","20","San Jose Diridon","0","0","58367.98644315",1
"430H","15:34:00","15:34:00","70222","21","San Jose Diridon","0","0","62680.50386330",1
"430H","15:38:00","15:38:00","70232","22","San Jose Diridon","0","0","65870.44763674",1
"430H","15:44:00","15:44:00","70242","23","San Jose Diridon","0","0","71760.12776823",1
"430H","15:52:00","15:52:00","70262","24","San Jose Diridon","0","0","75885.41557321",1
"430","14:07:00","14:07:00","70012","1","San Jose Diridon","0","0","0.00000000",1
"430","14:11:00","14:11:00","70022","2","San Jose Diridon","0","0","2521.94934933",1
"430","14:18:00","14:18:00","70032","3","San Jose Diridon","0","0","8397.84794911",1
"430","14:24:00","14:24:00","70042","4","San Jose Diridon","0","0","15088.00922773",1
"430","14:30:00","14:30:00","70052","5","San Jose Diridon","0","0","18052.86281224",1
"430","14:34:00","14:34:00","70062","6","San Jose Diridon","0","0","22207.65488136",1
"430","14:38:00","14:38:00","70072","7","San Jose Diridon","0","0","24756.82685364",1
"430","14:41:00","14:41:00","70082","8","San Jose Diridon","0","0","26517.34540409",1
"430","14:45:00","14:45:00","70092","9","San Jose Diridon","0","0","28824.02116118",1
"430","14:48:00","14:48:00","70102","10","San Jose Diridon","0","0","30973.01328624",1
"430","14:52:00","14:52:00","70112","11","San Jose Diridon","0","0","32977.87771354",1
"430","14:56:00","14:56:00","70122","12","San Jose Diridon","0","0","35672.88249497",1
"430","14:59:00","14:59:00","70132","13","San Jose Diridon","0","0","37663.76003304",1
"430","15:04:00","15:04:00","70142","14","San Jose Diridon","0","0","41156.37815471",1
"430","15:09:00","15:09:00","70152","15","San Jose Diridon","0","0","45007.32916855",1
"430","15:12:00","15:12:00","70162","16","San Jose Diridon","0","0","46761.42143814",1
"430","15:16:00","15:16:00","70172","17","San Jose Diridon","0","0","48771.61715206",1
"430","15:20:00","15:20:00","70192","18","San Jose Diridon","0","0","51319.88705683",1
"430","15:24:00","15:24:00","70202","19","San Jose Diridon","0","0","55259.57216779",1
"430","15:29:00","15:29:00","70212","20","San Jose Diridon","0","0","58367.98644315",1
"430","15:34:00","15:34:00","70222","21","San Jose Diridon","0","0","62680.50386330",1
"430","15:38:00","15:38:00","70232","22","San Jose Diridon","0","0","65870.44763674",1
"430","15:44:00","15:44:00","70242","23","San Jose Diridon","0","0","71760.12776823",1
"430","15:52:00","15:52:00","70262","24","San Jose Diridon","0","0","75885.41557321",1
"432","15:37:00","15:37:00","70012","1","San Jose Diridon","0","0","0.00000000",1
"432","15:41:00","15:41:00","70022","2","San Jose Diridon","0","0","2521.94934933",1
"432","15:48:00","15:48:00","70032","3","San Jose Diridon","0","0","8397.84794911",1
"432","15:54:00","15:54:00","70042","4","San Jose Diridon","0","0","15088.00922773",1
"432","16:00:00","16:00:00","70052","5","San Jose Diridon","0","0","18052.86281224",1
"432","16:04:00","16:04:00","70062","6","San Jose Diridon","0","0","22207.65488136",1
"432","16:08:00","16:08:00","70072","7","San Jose Diridon","0","0","24756.82685364",1
"432","16:11:00","16:11:00","70082","8","San Jose Diridon","0","0","26517.34540409",1
"432","16:15:00","16:15:00","70092","9","San Jose Diridon","0","0","28824.02116118",1
"432","16:18:00","16:18:00","70102","10","San Jose Diridon","0","0","30973.01328624",1
